"Data client ID","Data client ID"
"Design theme","Design theme"
"Enable on product","Enable on product"
"Product placement","Product placement"
"Product placement ID","Product placement ID"
"Enable on cart","Enable on cart"
"Cart placement","Cart placement"
"Enable on footer","Enable on footer"
